domain,accession,GC_per,temp_cat
bacteria,GCF_000013565.1,62.24 ,mesophilic
bacteria,GCF_900107415.1,61.99 ,mesophilic
bacteria,GCF_900109285.1,62.18 ,mesophilic
bacteria,GCF_900113875.1,65.49 ,mesophilic
bacteria,GCF_000018145.1,65.52 ,mesophilic
bacteria,GCF_900110115.1,66.88 ,mesophilic
bacteria,GCF_900141995.1,67.72 ,mesophilic
bacteria,GCF_900115595.1,67.26 ,mesophilic
bacteria,GCF_900111315.1,67.79 ,mesophilic
bacteria,GCF_000647975.1,60.84 ,mesophilic
bacteria,GCF_900099935.1,62.25 ,mesophilic
bacteria,GCF_900112335.1,64.64 ,mesophilic
bacteria,GCF_900188335.1,66.38 ,mesophilic
bacteria,GCF_900142295.1,67.57 ,mesophilic
bacteria,GCF_002504165.1,64.77 ,mesophilic
bacteria,GCF_003594815.1,67.65 ,mesophilic
bacteria,GCF_900188295.1,66.05 ,mesophilic
bacteria,GCF_900111675.1,63.78 ,mesophilic
bacteria,GCF_900199195.1,61.56 ,mesophilic
bacteria,GCF_900156835.1,61.11 ,mesophilic
bacteria,GCF_900110285.1,64.30 ,mesophilic
bacteria,GCF_002847445.1,65.58 ,mesophilic
bacteria,GCA_005768755.1,66.80 ,mesophilic
bacteria,GCF_000763885.1,67.63 ,mesophilic
bacteria,GCF_000518925.1,68.08 ,mesophilic
bacteria,GCF_900100045.1,66.83 ,mesophilic
bacteria,GCF_900177635.1,62.88 ,mesophilic
bacteria,GCF_900182695.1,63.11 ,mesophilic
bacteria,GCF_900108405.1,67.31 ,mesophilic
bacteria,GCF_900142875.1,68.70 ,mesophilic
bacteria,GCF_900106665.1,70.73 ,mesophilic
bacteria,GCF_003254295.1,66.50 ,mesophilic
bacteria,GCF_900156655.1,61.14 ,mesophilic
bacteria,GCF_000740785.1,66.84 ,mesophilic
bacteria,GCF_002085925.1,63.76 ,mesophilic
bacteria,GCF_001940525.2,63.80 ,mesophilic
bacteria,GCF_000714535.1,63.89 ,mesophilic
bacteria,GCF_900156695.1,68.25 ,mesophilic
bacteria,GCF_001620265.1,66.53 ,mesophilic
bacteria,GCF_003570715.1,64.44 ,mesophilic
bacteria,GCF_900110025.1,65.11 ,mesophilic
bacteria,GCF_000012905.2,68.79 ,mesophilic
bacteria,GCF_000176015.1,65.15 ,mesophilic
bacteria,GCA_003243455.1,68.90 ,mesophilic
bacteria,GCF_000429765.1,66.23 ,mesophilic
bacteria,GCF_900156815.1,64.90 ,mesophilic
bacteria,GCF_000740775.1,64.32 ,mesophilic
bacteria,GCF_000740795.1,64.56 ,mesophilic
bacteria,GCF_900106675.1,66.29 ,mesophilic
bacteria,GCF_000153745.1,36.74 ,mesophilic
bacteria,GCF_900231835.1,58.86 ,mesophilic
bacteria,GCF_005887635.1,70.15 ,mesophilic
bacteria,GCF_900107585.1,71.56 ,mesophilic
bacteria,GCF_000204035.1,67.07 ,mesophilic
bacteria,GCF_000318405.1,66.95 ,mesophilic
bacteria,GCF_000421705.1,66.60 ,mesophilic
bacteria,GCF_000635915.2,67.52 ,mesophilic
bacteria,GCF_000813765.1,66.03 ,mesophilic
bacteria,GCF_000155575.1,67.37 ,mesophilic
bacteria,GCF_000144605.1,68.42 ,mesophilic
bacteria,GCA_002280785.1,68.10 ,mesophilic
bacteria,GCF_000701445.1,68.24 ,mesophilic
bacteria,GCF_000428765.1,65.14 ,mesophilic
bacteria,GCF_000175215.2,59.51 ,mesophilic
bacteria,GCF_003966695.1,60.65 ,mesophilic
bacteria,GCF_000204015.1,61.05 ,mesophilic
bacteria,GCF_000376105.1,58.42 ,psychrophilic/psychrotrophilic
bacteria,GCA_003243465.1,67.85 ,mesophilic
bacteria,GCF_000092285.1,67.67 ,mesophilic
bacteria,GCA_002310375.2,67.20 ,mesophilic
bacteria,GCF_002858865.1,67.24 ,mesophilic
bacteria,GCF_003722335.1,69.25 ,mesophilic
bacteria,GCF_000426025.1,68.60 ,mesophilic
bacteria,GCF_000019145.1,67.35 ,mesophilic
bacteria,GCF_002749615.1,69.32 ,mesophilic
bacteria,GCF_000017265.1,71.10 ,mesophilic
bacteria,GCA_002221445.1,64.80 ,mesophilic
bacteria,GCF_000013025.1,61.93 ,mesophilic
bacteria,GCF_000685315.1,62.34 ,mesophilic
bacteria,GCF_000376805.1,59.93 ,mesophilic
bacteria,GCF_000420665.1,54.81 ,mesophilic
bacteria,GCF_000023785.1,45.19 ,mesophilic
bacteria,GCF_000378345.1,44.62 ,mesophilic
bacteria,GCF_000420265.1,62.50 ,mesophilic
bacteria,GCF_000152745.1,63.59 ,mesophilic
bacteria,GCF_004000605.1,63.41 ,mesophilic
bacteria,GCF_000382325.1,55.68 ,mesophilic
bacteria,GCF_000014745.1,62.73 ,mesophilic
bacteria,GCF_003634045.1,62.90 ,mesophilic
bacteria,GCF_900103475.1,62.91 ,mesophilic
bacteria,GCF_000412185.1,63.90 ,mesophilic
bacteria,GCA_003233025.1,51.00 ,mesophilic
bacteria,GCA_000428525.1,48.38 ,mesophilic
bacteria,GCF_000365025.1,52.48 ,psychrophilic/psychrotrophilic
bacteria,GCF_000152825.2,60.66 ,mesophilic
bacteria,GCF_900143235.1,63.81 ,mesophilic
bacteria,GCF_001663175.1,65.25 ,mesophilic
bacteria,GCF_002155425.1,66.22 ,mesophilic
bacteria,GCF_002155695.1,65.88 ,mesophilic
bacteria,GCF_000422985.1,67.85 ,thermophilic
bacteria,GCF_000715015.1,57.37 ,mesophilic
bacteria,GCF_000152865.1,60.97 ,mesophilic
bacteria,GCF_001719165.1,65.20 ,mesophilic
bacteria,GCF_001281485.1,61.50 ,mesophilic
bacteria,GCF_001663155.1,56.88 ,mesophilic
bacteria,GCF_000013005.1,63.07 ,mesophilic
bacteria,GCF_000181515.1,62.86 ,mesophilic
bacteria,GCF_002237615.1,63.32 ,mesophilic
bacteria,GCF_001698205.1,65.75 ,mesophilic
bacteria,GCF_002269345.1,63.49 ,mesophilic
bacteria,GCF_004358425.1,66.75 ,mesophilic
bacteria,GCF_001028625.1,64.65 ,mesophilic
bacteria,GCF_000186705.1,64.90 ,mesophilic
bacteria,GCF_001687545.1,65.01 ,mesophilic
bacteria,GCF_001077815.2,58.33 ,mesophilic
bacteria,GCF_001886695.1,62.71 ,mesophilic
bacteria,GCF_001008165.2,61.91 ,mesophilic
bacteria,GCF_001028705.1,62.61 ,mesophilic
bacteria,GCF_000272475.1,62.70 ,mesophilic
bacteria,GCF_000253255.1,63.26 ,mesophilic
bacteria,GCF_000767465.1,63.02 ,mesophilic
bacteria,GCF_000807925.1,63.22 ,mesophilic
bacteria,GCF_000013325.1,65.11 ,mesophilic
bacteria,GCF_000429005.1,64.26 ,psychrophilic/psychrotrophilic
bacteria,GCF_000192575.1,63.95 ,mesophilic
bacteria,GCF_001519075.1,65.35 ,mesophilic
bacteria,GCF_003431825.1,64.17 ,mesophilic
bacteria,GCF_900128895.1,57.36 ,mesophilic
bacteria,GCF_000420305.1,62.39 ,psychrophilic/psychrotrophilic
bacteria,GCF_000803645.1,63.75 ,mesophilic
bacteria,GCF_000013985.1,65.46 ,mesophilic
bacteria,GCF_900168005.1,63.75 ,mesophilic
bacteria,GCF_000281715.1,64.00 ,mesophilic
bacteria,GCF_000153545.1,63.20 ,mesophilic
bacteria,GCF_000264945.2,65.01 ,mesophilic
bacteria,GCF_000722875.1,64.30 ,mesophilic
bacteria,GCF_000412635.1,63.70 ,mesophilic
bacteria,GCF_001456115.1,62.41 ,mesophilic
bacteria,GCF_000283515.1,65.53 ,mesophilic
bacteria,GCF_000427645.1,67.20 ,mesophilic
bacteria,GCF_000382485.1,66.50 ,mesophilic
bacteria,GCF_002197665.1,65.08 ,mesophilic
bacteria,GCF_000241485.1,65.40 ,mesophilic
bacteria,GCF_000241465.1,64.68 ,mesophilic
bacteria,GCF_000251145.1,65.49 ,psychrophilic/psychrotrophilic
bacteria,GCF_001717955.1,65.49 ,mesophilic
bacteria,GCF_000282895.1,65.90 ,mesophilic
bacteria,GCA_000935025.1,66.67 ,mesophilic
bacteria,GCF_000512205.2,66.78 ,psychrophilic/psychrotrophilic
bacteria,GCF_000016765.1,67.90 ,mesophilic
bacteria,GCF_002355275.1,65.35 ,mesophilic
bacteria,GCF_000744515.1,65.25 ,mesophilic
bacteria,GCF_900188165.1,65.46 ,mesophilic
bacteria,GCF_002151445.1,63.69 ,mesophilic
bacteria,GCF_000383095.1,67.40 ,mesophilic
bacteria,GCF_000175255.2,46.10 ,mesophilic
bacteria,GCF_006715975.1,46.10 ,mesophilic
bacteria,GCA_000218875.1,44.04 ,mesophilic
bacteria,GCF_900177405.1,67.03 ,mesophilic
bacteria,GCF_000585415.1,64.70 ,mesophilic
bacteria,GCF_000711715.1,68.40 ,mesophilic
bacteria,GCF_000420765.1,64.49 ,psychrophilic/psychrotrophilic
bacteria,GCF_000342165.1,64.23 ,mesophilic
bacteria,GCF_000375545.1,57.51 ,mesophilic
bacteria,GCF_003173055.1,68.14 ,mesophilic
bacteria,GCF_000427665.1,68.55 ,mesophilic
bacteria,GCF_000264455.2,68.08 ,mesophilic
bacteria,GCF_003403095.1,54.89 ,mesophilic
bacteria,GCF_000421265.1,53.42 ,psychrophilic/psychrotrophilic
bacteria,GCF_000300235.2,54.66 ,mesophilic
bacteria,GCF_000009985.1,65.09 ,mesophilic
bacteria,GCF_000829825.1,63.57 ,mesophilic
bacteria,GCF_000342045.1,65.98 ,mesophilic
bacteria,GCF_900156605.1,61.86 ,mesophilic
bacteria,GCF_000013085.1,65.38 ,mesophilic
bacteria,GCF_000284415.1,64.74 ,mesophilic
bacteria,GCF_900100455.1,69.92 ,mesophilic
bacteria,GCF_006539685.1,60.95 ,mesophilic
bacteria,GCF_000234355.1,59.04 ,mesophilic
bacteria,GCF_006542355.1,45.07 ,mesophilic
bacteria,GCF_000378165.1,51.22 ,mesophilic
bacteria,GCF_001787335.1,57.36 ,mesophilic
bacteria,GCF_000964225.1,55.52 ,mesophilic
bacteria,GCF_001628715.1,52.36 ,mesophilic
bacteria,GCF_000285275.1,53.11 ,mesophilic
bacteria,GCF_001183745.1,52.70 ,mesophilic
bacteria,GCF_002738225.1,52.40 ,mesophilic
bacteria,GCF_000963925.1,54.42 ,mesophilic
bacteria,GCF_000963965.1,52.37 ,mesophilic
bacteria,GCF_002005445.1,56.70 ,mesophilic
bacteria,GCF_000429165.1,60.45 ,mesophilic
bacteria,GCF_000285295.1,61.26 ,mesophilic
bacteria,GCF_000021325.1,66.32 ,mesophilic
bacteria,GCF_000231445.1,36.85 ,mesophilic
bacteria,GCF_000014285.2,59.07 ,mesophilic
bacteria,GCF_001889545.1,59.05 ,mesophilic
bacteria,GCF_002937115.1,67.11 ,mesophilic
bacteria,GCF_900129125.1,58.94 ,mesophilic
bacteria,GCF_000202835.1,66.97 ,mesophilic
bacteria,GCF_003352165.1,65.47 ,mesophilic
bacteria,GCF_000745835.1,68.90 ,mesophilic
bacteria,GCF_900114315.1,70.71 ,mesophilic
bacteria,GCF_000425365.1,73.38 ,thermophilic
bacteria,GCF_000164635.1,72.02 ,mesophilic
bacteria,GCF_000711725.1,69.74 ,psychrophilic/psychrotrophilic
bacteria,GCF_900141905.1,70.76 ,mesophilic
bacteria,GCF_000378465.1,71.31 ,thermophilic
bacteria,GCF_000010725.1,67.61 ,mesophilic
bacteria,GCF_002573965.1,67.84 ,mesophilic
bacteria,GCF_001305595.1,68.16 ,mesophilic
bacteria,GCF_900177475.1,68.35 ,mesophilic
bacteria,GCF_000632475.1,68.50 ,mesophilic
bacteria,GCF_000429625.1,70.71 ,mesophilic
bacteria,GCF_002868735.1,63.39 ,mesophilic
bacteria,GCF_000429645.1,62.97 ,mesophilic
bacteria,GCF_000016185.1,70.46 ,mesophilic
bacteria,GCF_002195995.1,69.90 ,mesophilic
bacteria,GCF_000423185.1,69.91 ,mesophilic
bacteria,GCF_000426505.1,60.54 ,mesophilic
bacteria,GCF_900102465.1,67.07 ,mesophilic
bacteria,GCF_000171835.1,65.02 ,mesophilic
bacteria,GCF_000374005.1,51.42 ,mesophilic
bacteria,GCF_000420625.1,60.63 ,mesophilic
bacteria,GCF_000686045.1,60.97 ,mesophilic
bacteria,GCF_000515255.1,65.99 ,mesophilic
bacteria,GCA_005240015.1,68.10 ,mesophilic
bacteria,GCA_003241475.1,54.10 ,mesophilic
bacteria,GCF_000024465.1,48.85 ,mesophilic
bacteria,GCF_000238815.1,50.48 ,mesophilic
bacteria,GCF_001180205.1,29.15 ,mesophilic
bacteria,GCF_000504225.1,29.15 ,mesophilic
bacteria,GCF_000472565.1,29.57 ,mesophilic
bacteria,GCF_000472605.1,29.20 ,mesophilic
bacteria,GCF_000155895.1,29.03 ,mesophilic
bacteria,GCF_000299095.1,28.63 ,mesophilic
bacteria,GCF_000012345.1,29.68 ,mesophilic
bacteria,GCF_000163555.2,29.59 ,mesophilic
bacteria,GCF_000195085.1,31.67 ,mesophilic
bacteria,GCF_000299115.1,32.26 ,mesophilic
bacteria,GCF_004171285.1,34.43 ,mesophilic
bacteria,GCF_002379155.1,35.20 ,mesophilic
bacteria,GCF_000008025.1,35.23 ,mesophilic
bacteria,GCF_000008385.1,34.18 ,mesophilic
bacteria,GCF_000306885.1,32.10 ,mesophilic
bacteria,GCF_000013145.1,30.10 ,mesophilic
bacteria,GCF_000012565.1,28.96 ,mesophilic
bacteria,GCF_000026005.1,27.48 ,mesophilic
bacteria,GCF_000024505.1,49.98 ,mesophilic
bacteria,GCF_000013165.1,41.08 ,mesophilic
bacteria,GCF_000022525.1,41.27 ,mesophilic
bacteria,GCF_000730245.1,34.76 ,mesophilic
bacteria,GCF_000219355.1,36.55 ,mesophilic
bacteria,GCF_000012145.1,32.51 ,mesophilic
bacteria,GCF_000018205.1,32.33 ,mesophilic
bacteria,GCF_001951015.1,32.40 ,mesophilic
bacteria,GCF_000014345.1,31.05 ,mesophilic
bacteria,GCF_000008045.1,28.92 ,mesophilic
bacteria,GCF_000012385.1,31.65 ,mesophilic
bacteria,GCF_000309075.1,29.05 ,mesophilic
bacteria,GCF_000014865.1,54.17 ,mesophilic
bacteria,GCF_000024805.1,69.48 ,mesophilic
bacteria,GCA_000737335.3,67.40 ,mesophilic
bacteria,GCF_000170895.1,70.66 ,mesophilic
bacteria,GCF_002343915.1,72.11 ,mesophilic
bacteria,GCF_000067165.1,71.38 ,mesophilic
bacteria,GCF_002950945.1,71.20 ,mesophilic
bacteria,GCF_000601485.1,70.30 ,mesophilic
bacteria,GCF_001189295.1,68.71 ,mesophilic
bacteria,GCA_001931535.1,69.10 ,mesophilic
bacteria,GCA_001263205.1,66.14 ,mesophilic
bacteria,GCF_000737325.1,72.04 ,mesophilic
bacteria,GCF_000255295.1,69.90 ,mesophilic
bacteria,GCF_900101905.1,69.18 ,mesophilic
bacteria,GCF_900106535.1,68.89 ,mesophilic
bacteria,GCF_000280925.3,69.20 ,mesophilic
bacteria,GCF_000331735.1,69.19 ,mesophilic
bacteria,GCF_900111765.1,70.00 ,mesophilic
bacteria,GCF_900109545.1,69.15 ,mesophilic
bacteria,GCF_900111745.1,69.41 ,mesophilic
bacteria,GCF_000165485.1,67.46 ,mesophilic
bacteria,GCF_000737315.1,67.97 ,mesophilic
bacteria,GCF_000335475.2,68.62 ,mesophilic
bacteria,GCF_002305875.1,68.49 ,mesophilic
bacteria,GCF_001887355.1,68.50 ,mesophilic
bacteria,GCF_002305855.1,68.44 ,mesophilic
bacteria,GCF_001027285.1,69.45 ,mesophilic
bacteria,GCF_001263175.1,68.94 ,mesophilic
bacteria,GCF_000013385.1,74.91 ,mesophilic
bacteria,GCF_000022145.1,74.72 ,mesophilic
bacteria,GCF_000017505.1,73.53 ,mesophilic
bacteria,GCF_003258315.1,61.14 ,mesophilic
bacteria,GCA_000526155.1,70.08 ,thermophilic
bacteria,GCF_000443995.1,36.47 ,mesophilic
bacteria,GCF_000210915.2,36.75 ,mesophilic
bacteria,GCA_002163155.1,36.20 ,mesophilic
bacteria,GCF_001592745.1,45.50 ,mesophilic
bacteria,GCF_000196175.1,50.65 ,mesophilic
bacteria,GCF_000317895.1,49.86 ,mesophilic
bacteria,GCF_000525675.1,43.29 ,mesophilic
bacteria,GCF_000348725.1,41.92 ,mesophilic
bacteria,GCF_000233695.2,47.20 ,mesophilic
bacteria,GCF_000745975.1,48.64 ,mesophilic
bacteria,GCF_000373985.1,46.90 ,mesophilic
bacteria,GCF_000350545.1,51.26 ,mesophilic
bacteria,GCF_000421285.1,51.24 ,mesophilic
bacteria,GCF_000307105.1,41.45 ,mesophilic
bacteria,GCF_900176365.1,46.54 ,mesophilic
bacteria,GCF_000020365.1,48.76 ,mesophilic
bacteria,GCF_900101345.1,57.24 ,mesophilic
bacteria,GCF_000018405.1,56.17 ,mesophilic
bacteria,GCF_000429925.1,54.92 ,mesophilic
bacteria,GCF_000472805.1,41.28 ,mesophilic
bacteria,GCF_000429905.1,54.43 ,mesophilic
bacteria,GCF_900142135.1,54.95 ,mesophilic
bacteria,GCF_000179315.1,49.83 ,mesophilic
bacteria,GCF_000422285.1,58.78 ,mesophilic
bacteria,GCF_000143965.1,65.70 ,mesophilic
bacteria,GCF_000195295.1,52.89 ,mesophilic
bacteria,GCF_000014965.1,59.95 ,mesophilic
bacteria,GCF_900129305.1,61.97 ,thermophilic
bacteria,GCF_900176285.1,60.97 ,thermophilic
bacteria,GCF_005377625.1,59.31 ,mesophilic
bacteria,GCF_900104445.1,50.57 ,mesophilic
bacteria,GCF_000025945.1,46.63 ,psychrophilic/psychrotrophilic
bacteria,GCF_005116655.1,44.28 ,mesophilic
bacteria,GCF_005116675.1,48.92 ,mesophilic
bacteria,GCF_900143695.1,49.63 ,mesophilic
bacteria,GCF_000341395.1,45.38 ,mesophilic
bacteria,GCF_900130015.1,56.34 ,mesophilic
bacteria,GCA_002746685.1,53.30 ,mesophilic
bacteria,GCF_000429965.1,57.66 ,mesophilic
bacteria,GCF_000429945.1,45.80 ,mesophilic
bacteria,GCA_000186885.1,58.93 ,mesophilic
bacteria,GCF_000621145.1,61.74 ,mesophilic
bacteria,GCF_000092205.1,60.29 ,mesophilic
bacteria,GCF_000022125.1,58.07 ,mesophilic
bacteria,GCF_000420465.1,57.36 ,mesophilic
bacteria,GCA_003251995.1,58.20 ,mesophilic
bacteria,GCF_000156375.1,63.05 ,mesophilic
bacteria,GCF_000055945.1,33.08 ,mesophilic
bacteria,GCF_000504305.1,66.09 ,mesophilic
bacteria,GCF_000226255.1,67.22 ,mesophilic
bacteria,GCF_000195755.1,63.28 ,mesophilic
bacteria,GCF_000430005.1,53.54 ,psychrophilic/psychrotrophilic
bacteria,GCF_900143255.1,36.93 ,psychrophilic/psychrotrophilic
bacteria,GCF_900129975.1,44.96 ,mesophilic
bacteria,GCF_000482745.1,58.01 ,mesophilic
bacteria,GCF_000468495.1,63.80 ,mesophilic
bacteria,GCF_000519125.1,69.73 ,mesophilic
bacteria,GCF_900167065.1,52.15 ,mesophilic
bacteria,GCF_000189295.2,65.21 ,mesophilic
bacteria,GCF_001563225.1,63.49 ,mesophilic
bacteria,GCF_000341895.1,49.95 ,mesophilic
bacteria,GCF_900217235.1,52.79 ,mesophilic
bacteria,GCF_000176915.2,62.56 ,mesophilic
bacteria,GCF_000375485.1,59.11 ,mesophilic
bacteria,GCF_000420485.1,63.64 ,mesophilic
bacteria,GCF_900167125.1,58.43 ,mesophilic
bacteria,GCF_000023445.1,47.09 ,mesophilic
bacteria,GCF_000331025.1,45.15 ,mesophilic
bacteria,GCF_000425265.1,41.77 ,mesophilic
bacteria,GCF_900101105.1,42.79 ,psychrophilic/psychrotrophilic
bacteria,GCF_000711735.1,42.75 ,psychrophilic/psychrotrophilic
bacteria,GCF_000429985.1,43.06 ,mesophilic
bacteria,GCF_900188225.1,65.68 ,mesophilic
bacteria,GCF_000422565.1,66.25 ,mesophilic
bacteria,GCF_000422245.1,64.48 ,mesophilic
bacteria,GCF_000422545.1,61.13 ,mesophilic
bacteria,GCF_000010665.1,62.67 ,mesophilic
bacteria,GCF_004135975.1,64.62 ,mesophilic
bacteria,GCA_002482565.1,65.50 ,mesophilic
bacteria,GCF_000702665.1,64.70 ,mesophilic
bacteria,GCF_000179555.1,63.85 ,mesophilic
bacteria,GCA_000177215.2,66.51 ,mesophilic
bacteria,GCF_000245055.1,65.29 ,mesophilic
bacteria,GCF_000429305.1,49.16 ,mesophilic
bacteria,GCF_000429325.1,62.82 ,mesophilic
bacteria,GCF_000519265.1,59.33 ,mesophilic
bacteria,GCF_900114115.1,57.79 ,mesophilic
bacteria,GCF_900114595.1,58.80 ,mesophilic
bacteria,GCF_000023225.1,58.65 ,mesophilic
bacteria,GCF_000428825.1,63.67 ,mesophilic
bacteria,GCF_001553625.1,58.93 ,mesophilic
bacteria,GCF_000024325.1,57.33 ,mesophilic
bacteria,GCF_000620765.1,56.82 ,mesophilic
bacteria,GCF_000174435.1,51.33 ,mesophilic
bacteria,GCF_000686525.1,50.35 ,mesophilic
bacteria,GCA_001311565.1,35.98 ,thermophilic
bacteria,GCF_000215975.1,30.59 ,hyperthermophilic
bacteria,GCA_002877985.1,30.90 ,thermophilic
bacteria,GCF_000421605.1,37.07 ,thermophilic
bacteria,GCF_000423845.1,37.10 ,thermophilic
bacteria,GCF_000734015.1,36.98 ,thermophilic
bacteria,GCF_001548275.1,38.30 ,thermophilic
bacteria,GCF_000217795.1,42.43 ,thermophilic
bacteria,GCF_000421585.1,44.97 ,thermophilic
bacteria,GCF_900109885.1,52.59 ,mesophilic
bacteria,GCF_000013405.1,51.46 ,mesophilic
bacteria,GCF_000266945.1,50.09 ,mesophilic
bacteria,GCF_000512235.1,52.03 ,mesophilic
bacteria,GCF_900111775.1,60.34 ,mesophilic
bacteria,GCF_001278055.1,61.19 ,mesophilic
bacteria,GCF_001888165.1,57.42 ,mesophilic
bacteria,GCF_000012885.1,55.11 ,mesophilic
bacteria,GCA_000711225.1,54.19 ,mesophilic
bacteria,GCF_900107645.1,46.66 ,mesophilic
bacteria,GCF_900142125.1,52.46 ,mesophilic
bacteria,GCF_000384395.1,53.21 ,psychrophilic/psychrotrophilic
bacteria,GCF_000167355.1,51.83 ,mesophilic
bacteria,GCF_900101955.1,60.77 ,mesophilic
bacteria,GCF_000820505.1,57.94 ,mesophilic
bacteria,GCF_000827125.1,56.68 ,mesophilic
bacteria,GCF_000020725.1,60.27 ,mesophilic
bacteria,GCF_000023645.1,60.47 ,mesophilic
bacteria,GCF_002117975.1,61.03 ,mesophilic
bacteria,GCF_000175115.2,61.18 ,mesophilic
bacteria,GCF_000022265.1,53.47 ,mesophilic
bacteria,GCF_000016745.1,54.24 ,mesophilic
bacteria,GCF_000007985.2,60.94 ,mesophilic
bacteria,GCF_001628815.1,61.47 ,mesophilic
bacteria,GCF_000012925.1,59.49 ,mesophilic
bacteria,GCF_000817955.1,62.27 ,mesophilic
bacteria,GCF_000015045.1,58.48 ,mesophilic
bacteria,GCF_000020385.1,54.74 ,mesophilic
bacteria,GCF_001273775.1,61.99 ,mesophilic
bacteria,GCF_000196815.1,59.03 ,mesophilic
bacteria,GCF_000755505.1,54.05 ,mesophilic
bacteria,GCF_000284315.1,50.05 ,mesophilic
bacteria,GCF_000020985.1,34.13 ,thermophilic
bacteria,GCF_000423865.1,34.43 ,thermophilic
bacteria,GCA_002632385.1,59.20 ,mesophilic
bacteria,GCF_000022565.1,60.50 ,mesophilic
bacteria,GCF_000745965.1,58.74 ,mesophilic
bacteria,GCF_000178975.2,59.98 ,mesophilic
bacteria,GCF_900188085.1,62.91 ,psychrophilic/psychrotrophilic
bacteria,GCF_900114625.1,61.28 ,psychrophilic/psychrotrophilic
bacteria,GCF_000178955.2,57.91 ,mesophilic
bacteria,GCF_900108185.1,62.00 ,psychrophilic/psychrotrophilic
bacteria,GCF_000265425.1,60.28 ,mesophilic
bacteria,GCF_900105625.1,59.90 ,mesophilic
bacteria,GCF_000179915.2,57.34 ,mesophilic
bacteria,GCF_000014005.1,58.38 ,mesophilic
bacteria,GCF_000014905.1,61.90 ,mesophilic
bacteria,GCF_000702445.1,57.95 ,mesophilic
bacteria,GCF_000820845.2,59.37 ,thermophilic
bacteria,GCF_000226295.1,61.34 ,thermophilic
bacteria,GCF_001482755.1,62.40 ,thermophilic
bacteria,GCF_001618865.1,67.22 ,mesophilic
bacteria,GCF_000242615.2,62.95 ,mesophilic
bacteria,GCF_000428885.1,68.89 ,mesophilic
bacteria,GCF_002224675.1,44.90 ,mesophilic
bacteria,GCF_000157935.1,44.85 ,mesophilic
bacteria,GCF_000184945.1,51.02 ,mesophilic
bacteria,GCF_000179055.1,39.05 ,mesophilic
bacteria,GCF_000426565.1,41.23 ,mesophilic
bacteria,GCF_000185845.1,41.37 ,mesophilic
bacteria,GCF_900637655.1,44.05 ,mesophilic
bacteria,GCF_000382385.1,47.39 ,mesophilic
bacteria,GCF_000373185.1,37.32 ,mesophilic
bacteria,GCF_000426585.1,53.05 ,mesophilic
bacteria,GCF_000144405.1,40.98 ,mesophilic
bacteria,GCF_900187995.1,41.76 ,mesophilic
bacteria,GCF_003609775.1,40.80 ,mesophilic
bacteria,GCF_000467895.1,41.11 ,mesophilic
bacteria,GCF_001262015.1,44.12 ,mesophilic
bacteria,GCF_000191065.1,51.61 ,mesophilic
bacteria,GCF_000377625.1,41.80 ,mesophilic
bacteria,GCF_000262545.1,39.86 ,mesophilic
bacteria,GCF_000378745.1,36.56 ,mesophilic
bacteria,GCF_000614025.1,38.94 ,mesophilic
bacteria,GCF_000220235.1,42.60 ,mesophilic
bacteria,GCF_000220255.1,37.46 ,mesophilic
bacteria,GCF_000430525.1,44.14 ,mesophilic
bacteria,GCF_000218235.1,48.31 ,mesophilic
bacteria,GCF_000160535.1,47.61 ,mesophilic
bacteria,GCF_000758925.1,48.38 ,mesophilic
bacteria,GCF_000518545.1,55.98 ,mesophilic
bacteria,GCF_000185145.2,44.54 ,mesophilic
bacteria,GCF_000177075.1,45.31 ,mesophilic
bacteria,GCF_000613725.1,44.98 ,mesophilic
bacteria,GCF_000378085.1,46.62 ,mesophilic
bacteria,GCF_000163055.2,37.37 ,mesophilic
bacteria,GCF_000379965.1,38.37 ,mesophilic
bacteria,GCF_000235885.1,49.00 ,mesophilic
bacteria,GCF_000146675.1,47.46 ,mesophilic
bacteria,GCF_000025925.1,47.69 ,mesophilic
bacteria,GCF_900107775.1,47.65 ,mesophilic
bacteria,GCF_000585355.1,36.96 ,mesophilic
bacteria,GCF_000159995.1,46.56 ,mesophilic
bacteria,GCF_000234115.1,45.49 ,mesophilic
bacteria,GCF_000205165.1,48.52 ,mesophilic
bacteria,GCF_000233955.1,48.16 ,mesophilic
bacteria,GCF_000154205.1,46.45 ,mesophilic
bacteria,GCF_000614125.1,47.05 ,mesophilic
bacteria,GCF_002998435.1,47.46 ,mesophilic
